id,name,birth_date,popularity,character_ids,movie_ids
994,Laura Johnson,1994-02-17,3.776289458067464,2321;568;1038;2945;307;600;1850;128;624;1666;2168;2674;851;849;1273;1892;256;2454;1155,791;1007;1068;1345;1434;1480;2121;2334;2407;2560;3094;3167;3369;3826;3882;3970;4204;5431;6165
995,Jesse Welch,1968-07-17,9.888708638950867,520;417;1561;1684;3107;1526;1385;1417;2802;2908;797;988;1212;2975;3065;3234;151;1395;1917;2682;215;273;757;2347;1219;2147;3213;2769,22;526;682;1157;1367;1613;2055;2058;2248;2263;2432;2929;2960;3210;3222;3246;3268;3449;3973;4546;4657;4664;4734;4957;5252;5386;5533;5936
996,Matthew Walker,1957-05-12,5.7377966162911225,2462;2991;613;1321;677;1645;1576;1319;3140;212;2432;1945;2036;434;820;930;546;744,49;128;321;373;563;1150;1621;2976;4149;4198;4509;4900;4917;5145;5663;5678;6082;6111
997,Danielle Deleon,1997-08-30,1.9973442849306722,522;652;1056;2068;2318;2417;144;2471;2643;2677;1159;270;1141;1037;1114;3236;675;1487;2478;1002;603;875;1621,201;559;611;1214;1251;1269;1409;2201;2224;2230;2487;2833;2952;3395;3406;3709;3802;4379;4974;5223;6089;6128;6233
998,David Williams,1949-10-26,2.524949423305914,1052;798;259;744;3024;795;1509;1307;2311;2532;2921;2606;18;1850;651;2124;2751;3214;2449;3190;1429;2237;47;1832;1972,103;177;502;570;889;1037;1610;2042;2655;3146;3661;4070;4167;4428;4720;4927;5009;5078;5430;5530;5750;5863;6011;6262;6281
999,Lori Little,1983-08-06,4.375148540649489,244;2879;1650;3078;1012;2715;1220;1124;1827;2085;1263;2765;2108;2532;604;663;794;2006;2109;310;419;1866;2448;2012;2751,208;285;1151;2290;2464;2714;2961;3407;3507;3540;3881;4097;4462;4523;4713;4722;4739;4911;5381;5585;5604;5811;5891;6287;6394
1000,Ashley Ho,1952-07-09,2.8608933259171643,2003;69;1160;436;2418;124;2060;119;11;2020;2224;504;1197;1210;2607,13;440;1564;1919;2194;2813;3994;4646;5084;5369;5398;5617;6173;6176;6373
1001,Douglas Kline,1950-06-26,2.011927421551488,2380;1103;2320;1519;115;2239;1067;3107;1664;896;1347;401;1298;1333;423;963;2374;1256;587;937;1734;3121;665;1337;3001;3080;1341,147;344;365;675;939;1239;1548;1833;2095;2446;2512;2851;2973;2977;3310;3384;3586;3880;4250;4300;4413;5065;5178;5269;5968;5978;6195
1002,Ryan Durham,1958-04-29,1.6208958204137536,2965;270;1694;3017;1280;2784;398;678;54;1288;2148;2858;2161;157;1582,337;503;700;888;1099;2246;2376;2414;2803;4350;4468;4572;4932;5108;5306
1003,John Johnson,1949-03-06,8.138377407828676,1515;1079;2970;1107;2469;2940;1716;150;625;2910;671;2174;2439;178;1829;1810;2788,675;1073;1813;2015;4051;4120;4410;4649;4715;5034;5178;5390;5428;5569;5807;6260;6399
1004,Mr. Daniel Barnes,2004-09-18,8.086722179502562,1984;2684;11;944;1847;3214;157;3051;1574;1988;2587;2744;615;2670;155;474;546;2346;1254;828;936;1143;341;2893;1213,272;307;466;597;723;917;944;1360;1620;1679;1759;1782;1944;2707;3731;3775;3784;4034;4345;4744;4759;4788;5133;5491;5719
1005,Terry Stokes,1956-05-29,1.9229581271125595,3108;437;3125;66;497;1914;2110;1640;2320;2454;851;1236;1275;2141;2512;2592;248;2078;2492;2859;2983;605;1835;52;2998;375;529;1126;1456;1762;2154;2574;320;1630,52;267;385;473;537;734;1220;1628;1723;2199;2439;3424;3428;3548;3606;3616;3745;3997;4054;4111;4126;4252;4427;4635;5504;5596;5621;5707;5754;5798;5850;5910;6048;6235
1006,Steven Keller,1987-02-15,5.821079464572895,2445;2819;2382;2350;369;452;2720;2737;2848;1375;2046;1949;1813;2043;3192;2376;2779;2210;1276;405;1800;930;1824;2221;162;1291;1557,75;272;412;424;463;531;847;849;1332;1590;1685;2132;2580;2613;2787;3122;3182;3558;3883;4225;4423;4758;4881;5397;6027;6187;6224
1007,Amanda Daugherty,1967-10-09,6.291156631695652,751;1234;888;2613;507;2940;2316;2971;2157;1468;687;2896;2890;3059;872;1693;2364;776;2864;435;2173;2393;180;1610;2846;2867;2571,130;331;589;832;999;1344;1722;1813;2159;2529;2891;3199;3656;3682;3829;3940;4037;4275;4573;5145;5390;5422;5569;5777;5948;5951;6369
1008,Mr. Joshua Moore,1994-08-23,6.6865824979697255,2775;2522;1443;2146;2263;2902;2007;696;932;2685;603;1124;1356;3168;467;1780;1055;1538;596,101;411;664;766;784;872;1203;2418;2452;2710;2879;2950;2981;3699;3774;3953;4316;5301;5631
1009,Bryan Obrien,1980-08-23,2.0353961015670885,1669;1633;2763;3133;619;2496;2870;764;2766;105;1480;1769;462;976;1891;1251;1710;2458;2410;2484;1458;2016;2719;1098;2618;592;1612;2448;2740;1649;74,166;692;852;907;1013;1281;1334;1502;1785;1871;2069;2110;2387;2458;2592;2966;3032;3135;3591;3602;3906;3987;4552;4781;4993;5167;5312;5430;5473;5783;6480
1010,Jorge Hernandez,2003-03-01,8.100088472706272,98;1932;2124;1150;2038;1832;2804;615;783;2321;2034;2741;199;1433;1377;2424;1227;2075;78,478;1191;1222;2021;2143;2583;2729;2881;2904;3576;3990;4094;4197;4371;4820;5425;5721;6296;6481
1011,Steven Johnson,1953-08-08,8.932910114916883,2917;359;2358;3135;239;258;909;2622;2802;596;2313;201;1504;2498,874;1442;2187;2297;3282;3746;3834;4536;4564;4712;4952;5572;5762;5898
1012,Nicholas Case,1962-05-19,3.595610020636444,1672;2253;2402;98;1309;796;1171;2774;2078;349;2336;2523;2552;100;767;2018;2089;1480;2450;3221;1447;2168;2217;118;1958,203;230;375;444;644;1037;1084;1321;1690;1908;2658;2684;2687;3724;4274;4451;4460;4834;4969;5078;5288;5389;5397;5477;5560;5824
1013,Curtis Davis,1992-05-10,4.080273700378464,2677;2728;836;355;2897;384;1095;1535;1722;1494;1878;2952;1293;2159;2268;3085;1845;2359;787;1181;1269;1466;2122;685;1176,57;207;335;515;872;980;1553;2076;2104;2533;2590;2753;3432;3550;4023;4142;4428;4498;5192;5713;5726;5755;5846;6102;6169
1014,Elizabeth Mcgee,1977-11-29,5.465808426178333,2662;2517;236;1059;2589;918;1606;3010;3123;965;2876;142;1532;1667;829;2828;1634;2495;2972;572;713;951;541;603;1170;1201;1996;1954;2343;2571;3060;2509,279;354;457;612;829;1053;1624;1818;1835;1994;2258;2337;2540;2561;2910;3188;3481;3603;3667;3789;3807;3839;4244;4712;4791;4794;4909;5360;5876;5910;5976;6358
1015,Travis Nielsen,1961-03-11,0.7196511582070075,1896;2669;2663;1761;1853;1867;1015;1111;1810;1741;126;1002;2872;753;816;2420;2564;232;512;1732;2366;2861;324;3207;378;1054;1766;2989;730;1421;2422;246;340;2421;2472,104;841;1305;1646;1659;1661;2003;2015;2116;2570;2813;2932;3194;3356;3365;3592;3612;3743;3780;3945;4037;4111;4214;4624;4680;5229;5334;5503;5651;5749;5888;6039;6052;6346;6353
1016,Michael Clay,1963-04-20,1.8530435623497665,103;963;2769;426;527;3126;1229;1362;2505;361;1109;1115;2338;582;2184;2606;2904;1436;1532;2699;1047;1250;1445;2096;1602;311;1231;2836;935;295;928;1017,480;600;853;985;1001;1369;1572;1588;1748;1910;2015;2016;2185;2876;3096;3156;3201;3456;3469;3631;3851;3860;3880;3905;3999;4395;4670;4800;5484;5678;6044;6135;6149
1017,Ashley Mcguire,1984-02-27,7.2997711567389665,1300;329;1166;1591;2169;604;1701;3008;432;2203;2480;222;369;1899;2048;677;2966;2019;407;603;1092;1310;999;2170;960;2648;3205,402;512;625;687;769;1012;1159;1353;1452;1706;1744;2351;2847;3056;3078;3346;3666;3987;4225;4252;4321;4353;4767;5389;5683;6379;6461
1018,Robert Mckay,1977-05-15,9.109885001799725,528;3022;990;2865;34;2196;2906;800;1634;1045;2598;2441;2795;1034;2889;2670;1065,158;222;239;372;435;773;873;1507;2557;2938;3155;3595;4101;4314;4576;5464;5698
1019,Jeremy Carlson,1962-08-29,6.422323772918768,1791;1008;2134;1031;1466;150;2844;438;555;2285;1932;435;811;394;461;798;1258;78;366;1071;2948;3195;1592;1050;2083;72,264;273;291;608;667;944;1331;1454;1474;1717;2131;2383;2434;4223;4232;4278;4803;5096;5138;5231;5497;5530;5774;6154;6299;6480
1020,Lisa Lawson,1973-05-21,4.961754693846173,3134;1335;2014;130;2689;889;2167;2583;1507;2494;2107;1115;3102;1668;1921;1120;1761;2024;2143;2569;1228;165,258;649;745;941;1309;1984;2160;2217;2535;2681;3085;3406;3687;4405;4438;5239;5333;5369;5386;5448;5721;6027
1021,Harry Hurst,1999-12-05,8.324029088577237,324;834;1040;2574;543;1556;2104;3043;662;2473;3041;435;484;161;908;1288;1464;1551;1611;3194,87;582;1545;2216;2396;3008;3543;3680;4259;4515;4600;4688;5153;5565;5675;5729;5755;5768;6232;6460
1022,Christopher Johnson,1978-12-20,5.703700693516115,1929;464;2541;2552;532;2305;2027;187;1265;1687;2048;1403;2946;216;1170;1727;167;1153;1212;2759,373;532;1289;1290;1470;1721;2142;2345;2968;3488;3535;3900;4121;4198;4331;4412;5109;5710;5719;5935
1023,Jason Munoz,2003-11-14,4.737328700784614,461;3084;1833;2548;643;2713;3212;1427;2929;2729;1780;361;1117;2671;632;1239;2771;2974;1869;310;440;694;749;1621;31;748;776;1636;2453,16;252;365;423;557;846;917;1119;1808;2718;3041;3299;3406;3627;3797;3878;4098;4591;4890;5129;5146;5181;5188;5312;5545;5653;5658;6236;6351
1024,Traci Bell,1946-03-18,3.521060523128896,2412;2436;2803;2935;3166;3180;1469;2509;1175;2182;1310;1611;611;860;2285;225;1170;1432;151;2102;2821,803;1738;1790;1808;2300;2302;2529;2682;2957;3095;3435;3478;4253;4286;4488;4658;5246;5285;5564;6302;6404
1025,Robert Jordan,1956-10-27,6.184788636845033,1694;589;2164;2096;3242;2206;2380;2609;2225;2281;3029;2679;2195;1431;1708;508;1751;980;1113;1406;3123;1966;2235,410;550;769;1217;1386;1706;1731;1763;2169;2177;2283;3168;3556;3903;3942;4239;4415;4765;5238;5280;5521;5826;6320
1026,Benjamin Sandoval,1969-06-26,5.58697311978203,2109;169;2416;2134;377;1958;1029;1563;998;267;638;1848;2641;966;2072;1360;541;1054;2207,15;451;1269;1697;1911;2133;2935;3009;3388;3748;4257;4428;4538;4763;4921;5272;5623;5696;6317
1027,Ernest Smith,1991-01-04,1.3787353636023314,2449;1140;1158;860;694;83;327;1215;1873;651;1461;1720;1945;243;861,41;106;624;1044;1494;1867;2366;2961;3513;3800;4375;4411;4441;4660;5202
1028,Gary Marshall,1998-04-15,0.6715467899201855,992;1675;3158;400;1119;1457;548;691;2882;2948;836;2201;250;828;3104;2303;3089;874;905;2389;422;815;2562;3037;473;906;1067;2040;2082;2124;1851,24;57;910;1448;1557;1602;1935;1955;2259;2269;2438;2636;2831;2910;3227;3573;3686;3830;3833;4040;4227;4280;4528;4600;5151;5208;5230;5371;5377;5382;5809
1029,David Jones,1963-06-22,4.275117488613032,847;2572;554;987;1363;2301;285;385;3080;3176;667;898;994;2223;1339;2806,1043;1293;1474;1535;1589;2181;3750;3762;4141;4155;4723;4754;4766;4940;5735;6402
1030,Kelsey Garcia,1963-02-03,3.7611822690052463,242;641;1317;1721;1892;2244;788;2692;2827;1297;1044;2349;2443;3117;663;1263;1560;300;106;745;3055;3243;1129;2360;3139;704;2775;949;89,116;557;1103;1162;1185;1241;1506;1774;1794;2041;2468;2660;3132;3228;3344;3427;3472;3752;4183;4270;4603;4629;4785;4958;5068;5182;5259;5477;6138;6482
1031,Theresa Aguirre,1989-11-09,0.7086761719847035,186;707;1660;132;1642;2284;2764;565;2803;1700;2443;1141;2516;79;477;1701;1389;660;918;760;54;187;1304,950;1024;1631;1875;2558;2650;2723;2874;3185;3490;3595;3865;4058;4177;4234;4409;4822;5177;5209;5655;6013;6030;6190
1032,Steven Fisher,1995-08-19,0.781438062130837,2615;1900;1803;2026;2881;3183;1948;1445;926;896;3026;1531;2202;2867;459;1497;2027;2923;678;886;2117,129;732;1173;1683;1801;1846;2132;2526;2921;3832;4133;4386;4477;4573;4691;4835;4916;5035;5179;5673;5846
1033,Robert Gonzalez,1947-07-21,7.823873573336516,3009;694;118;1420;355;1070;3057;342;340;3016;4;1341;1837;1078,887;1023;1405;1595;2845;2943;3682;3757;4216;4597;5083;5270;5808;6157
1034,Kathleen Mooney,1972-11-01,2.9822698310697824,1090;2082;1334;439;2380;183;1712;3156;103;1645;3219;2096;232;1415;252,615;758;1106;1920;2664;3736;3942;4152;4643;4855;5078;5378;5576;5749;6040
1035,Jesse Guzman,1984-05-26,1.1792749538058223,3008;2244;2908;2683;2840;2746;3115;1311;2369;7;1155;1959;2219;1932;2506;885;2815;3114;799;2407;2348,298;780;873;1308;1331;1782;1834;2042;2189;2313;2485;3066;3100;3520;4519;4751;5021;5065;5660;5886;6336
1036,Kenneth Mitchell,1987-12-22,2.3057350554674114,47;192;1182;1823;2580;199;951;2394;2178;1617;1732;2240;541;1192;1587;753;2049;2079;599;3073,471;950;1567;2117;2216;2823;3382;3588;4010;4397;4413;4942;5161;5249;5307;5654;5837;5840;6089;6440
1037,Laura Smith,1975-08-06,6.014895851950199,2468;135;708;3122;993;2771;2033;249;1408;2077;78;285;692;2659;2876;626;1225;1314;3194;2192;935;2576,360;447;567;906;1062;1786;2142;2355;2988;3082;3258;3289;3348;3626;4112;4256;4799;5265;5530;5855;6136;6369
1038,Ryan Powell,2005-02-17,3.3091979490624723,1640;3157;127;1932;735;2825;2182;1303;2714;1851;2860;347;1182;514;912;2646;289;1484;2338;3108;3206;244,101;148;483;735;1027;1328;1704;2041;2714;3049;3193;3296;4333;4700;4757;5460;5583;5758;5876;5983;5998;6038
1039,Kelsey Rogers,1945-04-12,2.2402122483646716,931;1725;2957;468;2362;2846;2865;420;2535;760;1467;3055;1857;2148;812;947;2005;390;988;572;2366;2401;778;2529;2991;86,237;260;356;532;796;865;867;1451;1751;1964;2529;2768;3050;3091;3364;3382;3985;4681;4766;5165;5419;5885;6115;6362;6427;6481
1040,Brandon Lang,1993-05-22,9.406175187967454,1945;997;1457;150;1956;2880;1522;2697;464;1414;1026;1010;1326;3217,205;244;1123;1877;2599;2740;3004;3170;3317;3901;4313;4769;5734;6000
1041,Evan Reed,1949-08-07,9.2227332911006,401;579;1628;1827;490;403;17;2970;3124;3221;1409;2002;1037;1907;2279;1198;2390;2725;1219;1080;2256;2885;2909,82;149;277;721;996;1449;1859;2756;2778;3244;3901;3984;4314;4436;4488;4794;4962;5471;5720;6157;6324;6413;6416
1042,Emily Salazar,1970-12-09,2.513818471910536,2564;828;975;2314;2527;2288;869;1619;511;602;1203;2507;2591;1676;1547;1364;2127;1906;2281;2833;3099,413;582;601;790;820;1247;1518;1626;1930;1943;2026;2205;2218;2561;3470;3896;4004;4894;4947;5023;6444
1043,William Snyder,1987-10-19,7.032733139239639,726;1483;2335;2159;1063;1120;118;2950;494;1362;3050;299;3029;2239,568;1606;1725;2159;2470;2480;2812;4121;4237;4818;5055;5127;5507;5863
1044,Barbara Brooks,1986-03-23,0.6795281821819044,944;157;2029;884;2368;177;823;1643;2863;3093;2431;889;2882;2944;1348;2945;3176;222;573;3044;914;2241,411;488;1683;1983;2188;2343;2909;3022;3194;3686;4045;4291;4575;4585;4816;5038;5528;5574;5628;5974;6133;6321
1045,Danny Petersen,1953-08-12,8.714733359058425,2690;1488;2153;1162;2360;420;2435;778;2569;1978;3043;2712;1339;1607;2500;231;1266;543;105;429;80,843;1127;1228;1564;1728;2380;2672;2904;3151;3980;4136;4551;4815;4851;4976;5118;5259;5623;6019;6064;6481
1046,Frank Watts,1973-10-26,9.681148177986517,1491;3155;2341;363;1229;50;763;900;597;1981;2413;3090;2149;271;1224;945;2000;1015;1076;1514;364;1807;1995;2380;614;1411;2683;930,183;384;415;516;633;930;1032;1051;1480;1678;2193;2291;2628;2833;3422;3838;3984;4312;4320;4383;4678;4879;4909;5420;5635;5748;5925;6135
1047,Brandon Ramsey,1999-06-13,0.7477712284344284,1405;940;257;834;522;2443;901;2566;472;2101;2136;313;880;75;1557;1778;22;1816;2397;142;1886,63;401;502;1041;1468;2197;2447;2690;3319;3542;3548;3753;4289;4639;4845;4874;5087;5806;5885;6025;6269
1048,Steven Mayo,1991-01-03,5.753558743104219,2857;2439;1225;1669;2578;535;2373;306;526;1603;25;634;1846;2905;864;3035;842;1065;1387;3184,866;1272;1571;1632;1757;1934;2189;2363;2394;2552;2798;2884;3048;3201;3371;3679;3826;3853;5277;5994
1049,Debbie Glover,1951-09-18,8.5319521663904,2903;702;1262;3035;3086;2074;2094;2106;2555;805;3036;863;1322;1743;2827;1929;2440;2455;329,36;566;637;891;1365;2148;2150;2152;2213;2434;2765;3371;3437;3946;4105;5820;5890;5891;6050
1050,Eric Baker,1990-12-26,9.318090499285411,1062;2074;728;1176;732;1491;1711;2232;2359;2614;2110;260,612;757;1026;1567;1961;2999;3491;3561;3583;3619;5381;6041
1051,Robin Nelson,1955-10-06,5.000470080393502,1346;3069;187;281;584;2664;2710;2489;323;2180;2218;2656;2633;1396;1696;535;855;1839;2611;154;80;112;2561;1542;418;1460;2049;3142,131;336;493;505;550;840;846;1280;1436;1704;2168;2227;2702;2986;3030;3326;3370;3509;3619;3731;4178;4183;4528;5301;5604;5754;6293;6453
1052,Lauren Wilson,1965-11-26,3.992196591097482,1006;740;2542;1214;2294;621;1966;1502;697;1917;383;806;1309;2169;213;1762;2987;3215;1379;467;823,39;570;822;1091;1248;1483;1676;2072;2418;2595;2849;3363;3435;3552;3741;3950;5045;5534;5742;6070;6121
1053,Nicole Barron,2005-02-09,0.5664819885746841,1265;3105;196;1336;1387;498;2237;2351;4;821;1652;1392;3230;2023;19;2314,101;904;951;1106;1113;1463;2170;2186;2796;2909;3023;3448;3708;3988;4168;4492
1054,Jeremy Martinez,1980-01-28,6.97517908303502,486;1408;1327;2492;893;1145;1705;2947;469;686;2608;2044;3141;811;1072;2362;2755;2933;29;746,27;167;1105;1280;1522;2484;2565;2751;2861;2891;3157;3534;3695;3820;3855;4499;5011;5037;5088;5653
1055,John Henry,1963-04-06,1.1087447094002745,663;1992;3191;1268;931;1347;1549;404;1921;3093;2117;1069;1734;1987;2395;468;1602;2747;1431;1993,1019;2137;2303;2500;3380;3441;3471;3766;3974;4143;4464;4777;4867;4907;5422;5610;5775;5933;6207;6284
1056,Nicholas Perez,1962-02-15,4.7097870660518755,2018;940;401;1139;2761;2747;3081;625;1340;1741;291;1429;2389;1209;1856;2315;1356;738;1694;2002;2051;2641,746;1056;1914;2019;2723;3176;3224;3338;3440;3496;4208;4371;4503;4795;4886;5411;5737;6110;6245;6285;6293;6377
1057,Michelle Gomez,2001-01-11,9.17391337342068,2569;1572;474;1168;2843;757;1715;2257;2499;2951;1545;2644;2957;1574;1885;699;52;2335;3245;137;24,147;684;992;1084;1796;1964;2103;2173;2204;3207;3470;3623;3665;3924;3970;4265;5091;5875;6004;6024;6472
1058,Mary Moss,1958-03-08,2.630530718954801,62;275;732;959;1158;1740;2266;1292;2448;2887;486;1426;2869;3016;2671;780;2572;3218;1638;3180;268;745;1027;1834;123;293;2071;2353,473;504;569;1058;1083;1164;1243;1580;1739;1802;1926;2059;2256;2280;2708;2904;3152;3244;3483;5073;5123;5187;5693;5807;6022;6044;6295;6336
1059,Angela Simpson,1958-08-19,0.2997802967037799,1119;68;1192;3042;3202;15;1748;146;1345;2384;2470;1465;826;3223,18;1865;2491;2766;2789;2797;3947;4189;4358;5421;5434;5755;6122;6464
1060,Daniel Cardenas,1956-12-16,3.380452425882644,3056;297;1822;743;895;1291;1941;2909;1633;41;514;1027;2307;1736,301;507;720;1962;1984;2503;2598;3658;3932;4171;4240;4313;5871;6251
1061,Gilbert Cervantes DDS,1979-02-22,2.6088110506915485,2771;2783;1315;1496;1271;2310;1248;1697;1774;1459;1635;2270;2778;2929;1942;2063;154;2169;614;1098;2423,853;1322;1582;2534;2968;3110;3425;3490;3500;3907;3933;4024;5016;5036;5358;5374;5565;5852;6090;6159;6346
1062,Paige Collins,1975-01-25,3.3454124546071906,2623;635;1342;2039;2092;3011;23;161;183;1044;2465;420;30;2583;419;618;715;2219;130;2208;2372;1122;2331;2380,154;156;209;375;759;888;927;945;950;2006;2200;2854;3251;3615;3768;3795;3808;4015;4647;4937;5419;5706;5874;5882
1063,Sarah Garcia,1953-01-08,7.647359152092931,2272;2731;2741;476;2982;1879;2050;196;885;1782;2774;1841;1229;2581;596;2303;2602;1468;2180;2673;3212;609,785;848;1317;1924;2274;3053;3078;3739;3831;3953;4098;4428;4799;4988;5167;5409;5454;5756;5853;5923;5999;6090
1064,Jack Hester,2003-03-25,1.3928862813288945,1118;2059;167;2258;2453;11;1306;130;491;985;1609;955;1089;1132;3181;1254;2226;2578;3177;1732;1806;2315;2334,170;269;451;783;809;925;1582;1875;2390;2459;2553;2925;2946;3409;3701;3880;4017;4529;5073;5794;6258;6331;6333
1065,Christina Ross,1948-11-04,5.470873476323662,2822;320;813;1766;2289;2463;1585;177;1371;2756;2865;339;3032;1273;2591;492;6;1142;2428,336;510;580;712;787;811;1142;1414;2983;3178;3194;3295;3679;4348;4532;4697;6006;6164;6347
1066,Christopher Parker,2003-05-13,7.338726694107738,2536;555;2206;560;2195;246;2335;1462;848;1543;1193;2363;113;1695;2661;2232;978;2829;2951;598;22,197;544;1234;1475;2164;2354;2658;2995;3369;3470;3873;4037;4183;4862;4997;5399;5686;5945;5963;6089;6472
1067,Ashley Murray,1951-06-19,9.241742622654494,223;725;1417;1206;1565;2242;729;343;399;784;1186;305;377;2753;77;364,498;568;1117;2492;2546;2643;2898;3757;3765;3816;3872;4210;4680;5010;6016;6055
1068,Cynthia Shannon,1956-11-24,6.633361273431743,1290;2803;1686;2032;3045;723;1806;811;2914;483;2916;794;1302;2070;2577;2846;2136;1556;1888;2175;2835,77;190;270;749;893;1026;1174;1973;3202;3320;3660;4277;4352;4458;4529;4570;4929;5769;5814;5853;5946
1069,John Schmidt,1968-02-14,8.78270179497663,1567;1924;1618;2238;2812;2252;1962;2223;1138;1317;1389;1852;43;1861;2710;1600;1616;2823;2863;2887;3156,683;734;1146;1239;1326;1713;2134;2169;2483;3436;3447;3510;3717;5347;5928;6230;6232;6404;6409;6413;6454
1070,Timothy Miller,1973-07-14,2.356172017272943,2636;2171;1022;2718;2805;1659;2566;1858;2032;1796;406;2491;594;2094;1109;2284,91;95;202;403;858;1631;1755;2122;2142;2579;2852;3602;4251;5842;6160;6327
1071,James Jordan,1966-11-19,0.7291190181420792,1252;189;1431;3045;1360;2125;328;975;2410;3111;1861;1909;1915;1932;2112;946;1405;2156;391;674,84;454;663;1359;1588;1696;1904;1995;2193;2669;2776;3511;3518;4438;4440;4926;5213;5746;5851;6058;6100
1072,Dominic Davis,1988-04-23,9.479975965906394,634;2188;2953;3097;2539;2052;863;2071;1559;3244;1425;851;1256;1690;2820;1483;2282;3032;334;793;2202;1904;2370;3090,556;772;879;902;1752;2145;2440;2617;3008;3711;3902;4747;4803;4861;5022;5292;5407;5508;5590;5659;5856;6271;6338;6443
1073,Timothy Lee,1957-01-23,9.04323865547789,2970;2100;1524;2626;393;1388;49;934;2726;87;3034;806;1762;2355;534;1014;1782;69;913;328;3083,197;277;677;834;2376;2518;2803;2923;3173;3722;4599;4741;4871;4958;5161;5224;5336;5551;5676;6050;6442
1074,Kirk Moreno,1977-10-05,7.030908304080624,975;159;2173;2326;3209;323;552;2236;3183;2902;1611;2340;2912;1950;2053;485;2527;2913;707;1316;1544;3152;1675;17;800;1872;1983;2295;2479,406;488;770;792;917;970;1004;1238;1379;1804;2088;2185;2264;2599;3078;3320;3608;3659;3807;3889;3918;4151;4859;6007;6117;6267;6283;6329;6354
1075,Ashley Williams,1961-02-10,7.65574222858902,1261;114;537;619;1348;1838;609;2905;203;3151;2935;2003;3173;668;2263;716;1458;2252;2386;2231,185;481;542;555;651;722;2405;2744;2824;3233;4119;4448;5072;5178;5404;5649;5754;5864;5882;6320
